USP.x,Sumarija,GJ,Odsjek,KO.x,KC,Povrsina,stranica,odluka,napomena,KC_odluka,KC_2,ko_mb,ku_naziv,ZUP_NAZIV,ZUP_SJEDIS,Sumarija.y,USP.y,KOKC,Pov_unique,.id,OBJECTID,KO.y,BROJ_KC,SHAPE_Leng,SHAPE_Area
Buzet,Buje,Kras,31d,Oprtalj,10303/2,14.95,8,1,livade,"725/17, 725/19, 1061/7, 1061/8, 1078/1, 1080/6, 1096/1, 1101/5, 1106/12, 1143/1, 1143/2, 1152/3, 1184/2, 1190/1, 1190/2, 1191, 1192, 1193/1, 1193/3, 1199/6, 1206/2, 1207, 1209, 1231, 1233, 1234, 1238/4, 1244, 1259, 1261, 1271, 1305/1, 1305/2, 1306/4, 1308/1, 1309/4, 1317, 1354/5, 1373/1, 1374, 1375, 1375/2, 1375/4, 1380/4, 1381/2, 1381/4, 1382/1, 9163/2, 9883/2, 9883/3, 9883/5, 9907/8, 9907/12, 9948, 9949/3, 9958, 9967/2, 9967/4, 9968, 9969, 9970/2, 10034, 10042/1, 10053/3, 10054/2, 10055/1, 10059/3, 10076, 10150/1, 10150/3, 10153, 10154, 10167/2, 10220/2, 10227, 10251, 10254, 10255, 10258, 10261, 10262, 10265/6, 10273/1, 10276, 10279, 10291/2, 10299, 10300/3, 10303/1, 10303/2, 10304/8, 10306/1, 10327, 10332, 10334, 10336/1, 10337/1, 10337/2, 10337/3, 10338, 10340, 10342, 10345, 10346, 10351/1, 10354, 10366, 10392, 10407, 10473, 10512/11, 10512/12, 10580/4, 10594/1, 10599, 10523/2, 10625, 10637/5, 10639, 10640, 10641, 10653/2, 10656, 10668/3, 10673/2, 10685/2, 10709/3, 10709/6, 10711/2, 10712/5, 10714/5, 10748/5, 10750, 10751",10303/2,301957,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301957_10303/2,NA,KC_IZ.csv,2414157,301956.99999999994,10303/2,51.82534232193057,116.30857409774222
Buzet,Buje,Kras,31d,Oprtalj,10304/8,14.95,8,1,livade,"725/17, 725/19, 1061/7, 1061/8, 1078/1, 1080/6, 1096/1, 1101/5, 1106/12, 1143/1, 1143/2, 1152/3, 1184/2, 1190/1, 1190/2, 1191, 1192, 1193/1, 1193/3, 1199/6, 1206/2, 1207, 1209, 1231, 1233, 1234, 1238/4, 1244, 1259, 1261, 1271, 1305/1, 1305/2, 1306/4, 1308/1, 1309/4, 1317, 1354/5, 1373/1, 1374, 1375, 1375/2, 1375/4, 1380/4, 1381/2, 1381/4, 1382/1, 9163/2, 9883/2, 9883/3, 9883/5, 9907/8, 9907/12, 9948, 9949/3, 9958, 9967/2, 9967/4, 9968, 9969, 9970/2, 10034, 10042/1, 10053/3, 10054/2, 10055/1, 10059/3, 10076, 10150/1, 10150/3, 10153, 10154, 10167/2, 10220/2, 10227, 10251, 10254, 10255, 10258, 10261, 10262, 10265/6, 10273/1, 10276, 10279, 10291/2, 10299, 10300/3, 10303/1, 10303/2, 10304/8, 10306/1, 10327, 10332, 10334, 10336/1, 10337/1, 10337/2, 10337/3, 10338, 10340, 10342, 10345, 10346, 10351/1, 10354, 10366, 10392, 10407, 10473, 10512/11, 10512/12, 10580/4, 10594/1, 10599, 10523/2, 10625, 10637/5, 10639, 10640, 10641, 10653/2, 10656, 10668/3, 10673/2, 10685/2, 10709/3, 10709/6, 10711/2, 10712/5, 10714/5, 10748/5, 10750, 10751",10304/8,301957,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301957_10304/8,NA,KC_IZ.csv,2415305,301956.99999999994,10304/8,232.61535208746614,1788.9068036385102
Buzet,Buje,Kras,31d,Oprtalj,10306/1,14.95,8,1,livade,"725/17, 725/19, 1061/7, 1061/8, 1078/1, 1080/6, 1096/1, 1101/5, 1106/12, 1143/1, 1143/2, 1152/3, 1184/2, 1190/1, 1190/2, 1191, 1192, 1193/1, 1193/3, 1199/6, 1206/2, 1207, 1209, 1231, 1233, 1234, 1238/4, 1244, 1259, 1261, 1271, 1305/1, 1305/2, 1306/4, 1308/1, 1309/4, 1317, 1354/5, 1373/1, 1374, 1375, 1375/2, 1375/4, 1380/4, 1381/2, 1381/4, 1382/1, 9163/2, 9883/2, 9883/3, 9883/5, 9907/8, 9907/12, 9948, 9949/3, 9958, 9967/2, 9967/4, 9968, 9969, 9970/2, 10034, 10042/1, 10053/3, 10054/2, 10055/1, 10059/3, 10076, 10150/1, 10150/3, 10153, 10154, 10167/2, 10220/2, 10227, 10251, 10254, 10255, 10258, 10261, 10262, 10265/6, 10273/1, 10276, 10279, 10291/2, 10299, 10300/3, 10303/1, 10303/2, 10304/8, 10306/1, 10327, 10332, 10334, 10336/1, 10337/1, 10337/2, 10337/3, 10338, 10340, 10342, 10345, 10346, 10351/1, 10354, 10366, 10392, 10407, 10473, 10512/11, 10512/12, 10580/4, 10594/1, 10599, 10523/2, 10625, 10637/5, 10639, 10640, 10641, 10653/2, 10656, 10668/3, 10673/2, 10685/2, 10709/3, 10709/6, 10711/2, 10712/5, 10714/5, 10748/5, 10750, 10751",10306/1,301957,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301957_10306/1,NA,KC_IZ.csv,2396498,301956.99999999994,10306/1,51.22736792315743,126.35822318334569
Buzet,Buje,Kras,31d,Oprtalj,10327,14.95,8,1,livade,"725/17, 725/19, 1061/7, 1061/8, 1078/1, 1080/6, 1096/1, 1101/5, 1106/12, 1143/1, 1143/2, 1152/3, 1184/2, 1190/1, 1190/2, 1191, 1192, 1193/1, 1193/3, 1199/6, 1206/2, 1207, 1209, 1231, 1233, 1234, 1238/4, 1244, 1259, 1261, 1271, 1305/1, 1305/2, 1306/4, 1308/1, 1309/4, 1317, 1354/5, 1373/1, 1374, 1375, 1375/2, 1375/4, 1380/4, 1381/2, 1381/4, 1382/1, 9163/2, 9883/2, 9883/3, 9883/5, 9907/8, 9907/12, 9948, 9949/3, 9958, 9967/2, 9967/4, 9968, 9969, 9970/2, 10034, 10042/1, 10053/3, 10054/2, 10055/1, 10059/3, 10076, 10150/1, 10150/3, 10153, 10154, 10167/2, 10220/2, 10227, 10251, 10254, 10255, 10258, 10261, 10262, 10265/6, 10273/1, 10276, 10279, 10291/2, 10299, 10300/3, 10303/1, 10303/2, 10304/8, 10306/1, 10327, 10332, 10334, 10336/1, 10337/1, 10337/2, 10337/3, 10338, 10340, 10342, 10345, 10346, 10351/1, 10354, 10366, 10392, 10407, 10473, 10512/11, 10512/12, 10580/4, 10594/1, 10599, 10523/2, 10625, 10637/5, 10639, 10640, 10641, 10653/2, 10656, 10668/3, 10673/2, 10685/2, 10709/3, 10709/6, 10711/2, 10712/5, 10714/5, 10748/5, 10750, 10751",10327,301957,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301957_10327,NA,KC_IZ.csv,2396486,301956.99999999994,10327,47.951059931519865,95.6928558446912
Buzet,Buje,Kras,31d,Oprtalj,10332,14.95,8,1,livade,"725/17, 725/19, 1061/7, 1061/8, 1078/1, 1080/6, 1096/1, 1101/5, 1106/12, 1143/1, 1143/2, 1152/3, 1184/2, 1190/1, 1190/2, 1191, 1192, 1193/1, 1193/3, 1199/6, 1206/2, 1207, 1209, 1231, 1233, 1234, 1238/4, 1244, 1259, 1261, 1271, 1305/1, 1305/2, 1306/4, 1308/1, 1309/4, 1317, 1354/5, 1373/1, 1374, 1375, 1375/2, 1375/4, 1380/4, 1381/2, 1381/4, 1382/1, 9163/2, 9883/2, 9883/3, 9883/5, 9907/8, 9907/12, 9948, 9949/3, 9958, 9967/2, 9967/4, 9968, 9969, 9970/2, 10034, 10042/1, 10053/3, 10054/2, 10055/1, 10059/3, 10076, 10150/1, 10150/3, 10153, 10154, 10167/2, 10220/2, 10227, 10251, 10254, 10255, 10258, 10261, 10262, 10265/6, 10273/1, 10276, 10279, 10291/2, 10299, 10300/3, 10303/1, 10303/2, 10304/8, 10306/1, 10327, 10332, 10334, 10336/1, 10337/1, 10337/2, 10337/3, 10338, 10340, 10342, 10345, 10346, 10351/1, 10354, 10366, 10392, 10407, 10473, 10512/11, 10512/12, 10580/4, 10594/1, 10599, 10523/2, 10625, 10637/5, 10639, 10640, 10641, 10653/2, 10656, 10668/3, 10673/2, 10685/2, 10709/3, 10709/6, 10711/2, 10712/5, 10714/5, 10748/5, 10750, 10751",10332,301957,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301957_10332,NA,KC_IZ.csv,2396491,301956.99999999994,10332,41.59473107698712,94.99770243274808
Buzet,Buje,Kras,31d,Oprtalj,10334,14.95,8,1,livade,"725/17, 725/19, 1061/7, 1061/8, 1078/1, 1080/6, 1096/1, 1101/5, 1106/12, 1143/1, 1143/2, 1152/3, 1184/2, 1190/1, 1190/2, 1191, 1192, 1193/1, 1193/3, 1199/6, 1206/2, 1207, 1209, 1231, 1233, 1234, 1238/4, 1244, 1259, 1261, 1271, 1305/1, 1305/2, 1306/4, 1308/1, 1309/4, 1317, 1354/5, 1373/1, 1374, 1375, 1375/2, 1375/4, 1380/4, 1381/2, 1381/4, 1382/1, 9163/2, 9883/2, 9883/3, 9883/5, 9907/8, 9907/12, 9948, 9949/3, 9958, 9967/2, 9967/4, 9968, 9969, 9970/2, 10034, 10042/1, 10053/3, 10054/2, 10055/1, 10059/3, 10076, 10150/1, 10150/3, 10153, 10154, 10167/2, 10220/2, 10227, 10251, 10254, 10255, 10258, 10261, 10262, 10265/6, 10273/1, 10276, 10279, 10291/2, 10299, 10300/3, 10303/1, 10303/2, 10304/8, 10306/1, 10327, 10332, 10334, 10336/1, 10337/1, 10337/2, 10337/3, 10338, 10340, 10342, 10345, 10346, 10351/1, 10354, 10366, 10392, 10407, 10473, 10512/11, 10512/12, 10580/4, 10594/1, 10599, 10523/2, 10625, 10637/5, 10639, 10640, 10641, 10653/2, 10656, 10668/3, 10673/2, 10685/2, 10709/3, 10709/6, 10711/2, 10712/5, 10714/5, 10748/5, 10750, 10751",10334,301957,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301957_10334,NA,KC_IZ.csv,2396493,301956.99999999994,10334,49.91661871000897,147.33925877349736
Buzet,Buje,Kras,31d,Oprtalj,10336/1,14.95,8,1,livade,"725/17, 725/19, 1061/7, 1061/8, 1078/1, 1080/6, 1096/1, 1101/5, 1106/12, 1143/1, 1143/2, 1152/3, 1184/2, 1190/1, 1190/2, 1191, 1192, 1193/1, 1193/3, 1199/6, 1206/2, 1207, 1209, 1231, 1233, 1234, 1238/4, 1244, 1259, 1261, 1271, 1305/1, 1305/2, 1306/4, 1308/1, 1309/4, 1317, 1354/5, 1373/1, 1374, 1375, 1375/2, 1375/4, 1380/4, 1381/2, 1381/4, 1382/1, 9163/2, 9883/2, 9883/3, 9883/5, 9907/8, 9907/12, 9948, 9949/3, 9958, 9967/2, 9967/4, 9968, 9969, 9970/2, 10034, 10042/1, 10053/3, 10054/2, 10055/1, 10059/3, 10076, 10150/1, 10150/3, 10153, 10154, 10167/2, 10220/2, 10227, 10251, 10254, 10255, 10258, 10261, 10262, 10265/6, 10273/1, 10276, 10279, 10291/2, 10299, 10300/3, 10303/1, 10303/2, 10304/8, 10306/1, 10327, 10332, 10334, 10336/1, 10337/1, 10337/2, 10337/3, 10338, 10340, 10342, 10345, 10346, 10351/1, 10354, 10366, 10392, 10407, 10473, 10512/11, 10512/12, 10580/4, 10594/1, 10599, 10523/2, 10625, 10637/5, 10639, 10640, 10641, 10653/2, 10656, 10668/3, 10673/2, 10685/2, 10709/3, 10709/6, 10711/2, 10712/5, 10714/5, 10748/5, 10750, 10751",10336/1,301957,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301957_10336/1,NA,KC_IZ.csv,2396494,301956.99999999994,10336/1,85.70156091303853,220.64981665571474
Buzet,Buje,Kras,31d,Oprtalj,10337/1,14.95,8,1,livade,"725/17, 725/19, 1061/7, 1061/8, 1078/1, 1080/6, 1096/1, 1101/5, 1106/12, 1143/1, 1143/2, 1152/3, 1184/2, 1190/1, 1190/2, 1191, 1192, 1193/1, 1193/3, 1199/6, 1206/2, 1207, 1209, 1231, 1233, 1234, 1238/4, 1244, 1259, 1261, 1271, 1305/1, 1305/2, 1306/4, 1308/1, 1309/4, 1317, 1354/5, 1373/1, 1374, 1375, 1375/2, 1375/4, 1380/4, 1381/2, 1381/4, 1382/1, 9163/2, 9883/2, 9883/3, 9883/5, 9907/8, 9907/12, 9948, 9949/3, 9958, 9967/2, 9967/4, 9968, 9969, 9970/2, 10034, 10042/1, 10053/3, 10054/2, 10055/1, 10059/3, 10076, 10150/1, 10150/3, 10153, 10154, 10167/2, 10220/2, 10227, 10251, 10254, 10255, 10258, 10261, 10262, 10265/6, 10273/1, 10276, 10279, 10291/2, 10299, 10300/3, 10303/1, 10303/2, 10304/8, 10306/1, 10327, 10332, 10334, 10336/1, 10337/1, 10337/2, 10337/3, 10338, 10340, 10342, 10345, 10346, 10351/1, 10354, 10366, 10392, 10407, 10473, 10512/11, 10512/12, 10580/4, 10594/1, 10599, 10523/2, 10625, 10637/5, 10639, 10640, 10641, 10653/2, 10656, 10668/3, 10673/2, 10685/2, 10709/3, 10709/6, 10711/2, 10712/5, 10714/5, 10748/5, 10750, 10751",10337/1,301957,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301957_10337/1,NA,KC_IZ.csv,2397554,301956.99999999994,10337/1,86.8445684252072,456.4447775075157
Buzet,Buje,Kras,31d,Oprtalj,10337/2,14.95,8,1,livade,"725/17, 725/19, 1061/7, 1061/8, 1078/1, 1080/6, 1096/1, 1101/5, 1106/12, 1143/1, 1143/2, 1152/3, 1184/2, 1190/1, 1190/2, 1191, 1192, 1193/1, 1193/3, 1199/6, 1206/2, 1207, 1209, 1231, 1233, 1234, 1238/4, 1244, 1259, 1261, 1271, 1305/1, 1305/2, 1306/4, 1308/1, 1309/4, 1317, 1354/5, 1373/1, 1374, 1375, 1375/2, 1375/4, 1380/4, 1381/2, 1381/4, 1382/1, 9163/2, 9883/2, 9883/3, 9883/5, 9907/8, 9907/12, 9948, 9949/3, 9958, 9967/2, 9967/4, 9968, 9969, 9970/2, 10034, 10042/1, 10053/3, 10054/2, 10055/1, 10059/3, 10076, 10150/1, 10150/3, 10153, 10154, 10167/2, 10220/2, 10227, 10251, 10254, 10255, 10258, 10261, 10262, 10265/6, 10273/1, 10276, 10279, 10291/2, 10299, 10300/3, 10303/1, 10303/2, 10304/8, 10306/1, 10327, 10332, 10334, 10336/1, 10337/1, 10337/2, 10337/3, 10338, 10340, 10342, 10345, 10346, 10351/1, 10354, 10366, 10392, 10407, 10473, 10512/11, 10512/12, 10580/4, 10594/1, 10599, 10523/2, 10625, 10637/5, 10639, 10640, 10641, 10653/2, 10656, 10668/3, 10673/2, 10685/2, 10709/3, 10709/6, 10711/2, 10712/5, 10714/5, 10748/5, 10750, 10751",10337/2,301957,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301957_10337/2,NA,KC_IZ.csv,2396501,301956.99999999994,10337/2,151.41808149604068,1043.2953484954896
Buzet,Buje,Kras,31d,Oprtalj,10337/3,14.95,8,1,livade,"725/17, 725/19, 1061/7, 1061/8, 1078/1, 1080/6, 1096/1, 1101/5, 1106/12, 1143/1, 1143/2, 1152/3, 1184/2, 1190/1, 1190/2, 1191, 1192, 1193/1, 1193/3, 1199/6, 1206/2, 1207, 1209, 1231, 1233, 1234, 1238/4, 1244, 1259, 1261, 1271, 1305/1, 1305/2, 1306/4, 1308/1, 1309/4, 1317, 1354/5, 1373/1, 1374, 1375, 1375/2, 1375/4, 1380/4, 1381/2, 1381/4, 1382/1, 9163/2, 9883/2, 9883/3, 9883/5, 9907/8, 9907/12, 9948, 9949/3, 9958, 9967/2, 9967/4, 9968, 9969, 9970/2, 10034, 10042/1, 10053/3, 10054/2, 10055/1, 10059/3, 10076, 10150/1, 10150/3, 10153, 10154, 10167/2, 10220/2, 10227, 10251, 10254, 10255, 10258, 10261, 10262, 10265/6, 10273/1, 10276, 10279, 10291/2, 10299, 10300/3, 10303/1, 10303/2, 10304/8, 10306/1, 10327, 10332, 10334, 10336/1, 10337/1, 10337/2, 10337/3, 10338, 10340, 10342, 10345, 10346, 10351/1, 10354, 10366, 10392, 10407, 10473, 10512/11, 10512/12, 10580/4, 10594/1, 10599, 10523/2, 10625, 10637/5, 10639, 10640, 10641, 10653/2, 10656, 10668/3, 10673/2, 10685/2, 10709/3, 10709/6, 10711/2, 10712/5, 10714/5, 10748/5, 10750, 10751",10337/3,301957,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301957_10337/3,NA,KC_IZ.csv,2411889,301956.99999999994,10337/3,94.62990212057946,411.4627440653406
Buzet,Buje,Kras,31d,Oprtalj,10338,14.95,8,1,livade,"725/17, 725/19, 1061/7, 1061/8, 1078/1, 1080/6, 1096/1, 1101/5, 1106/12, 1143/1, 1143/2, 1152/3, 1184/2, 1190/1, 1190/2, 1191, 1192, 1193/1, 1193/3, 1199/6, 1206/2, 1207, 1209, 1231, 1233, 1234, 1238/4, 1244, 1259, 1261, 1271, 1305/1, 1305/2, 1306/4, 1308/1, 1309/4, 1317, 1354/5, 1373/1, 1374, 1375, 1375/2, 1375/4, 1380/4, 1381/2, 1381/4, 1382/1, 9163/2, 9883/2, 9883/3, 9883/5, 9907/8, 9907/12, 9948, 9949/3, 9958, 9967/2, 9967/4, 9968, 9969, 9970/2, 10034, 10042/1, 10053/3, 10054/2, 10055/1, 10059/3, 10076, 10150/1, 10150/3, 10153, 10154, 10167/2, 10220/2, 10227, 10251, 10254, 10255, 10258, 10261, 10262, 10265/6, 10273/1, 10276, 10279, 10291/2, 10299, 10300/3, 10303/1, 10303/2, 10304/8, 10306/1, 10327, 10332, 10334, 10336/1, 10337/1, 10337/2, 10337/3, 10338, 10340, 10342, 10345, 10346, 10351/1, 10354, 10366, 10392, 10407, 10473, 10512/11, 10512/12, 10580/4, 10594/1, 10599, 10523/2, 10625, 10637/5, 10639, 10640, 10641, 10653/2, 10656, 10668/3, 10673/2, 10685/2, 10709/3, 10709/6, 10711/2, 10712/5, 10714/5, 10748/5, 10750, 10751",10338,301957,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301957_10338,NA,KC_IZ.csv,2411886,301956.99999999994,10338,45.57418197097835,128.34923579789734
Buzet,Buje,Kras,31d,Oprtalj,10340,14.95,8,1,livade,"725/17, 725/19, 1061/7, 1061/8, 1078/1, 1080/6, 1096/1, 1101/5, 1106/12, 1143/1, 1143/2, 1152/3, 1184/2, 1190/1, 1190/2, 1191, 1192, 1193/1, 1193/3, 1199/6, 1206/2, 1207, 1209, 1231, 1233, 1234, 1238/4, 1244, 1259, 1261, 1271, 1305/1, 1305/2, 1306/4, 1308/1, 1309/4, 1317, 1354/5, 1373/1, 1374, 1375, 1375/2, 1375/4, 1380/4, 1381/2, 1381/4, 1382/1, 9163/2, 9883/2, 9883/3, 9883/5, 9907/8, 9907/12, 9948, 9949/3, 9958, 9967/2, 9967/4, 9968, 9969, 9970/2, 10034, 10042/1, 10053/3, 10054/2, 10055/1, 10059/3, 10076, 10150/1, 10150/3, 10153, 10154, 10167/2, 10220/2, 10227, 10251, 10254, 10255, 10258, 10261, 10262, 10265/6, 10273/1, 10276, 10279, 10291/2, 10299, 10300/3, 10303/1, 10303/2, 10304/8, 10306/1, 10327, 10332, 10334, 10336/1, 10337/1, 10337/2, 10337/3, 10338, 10340, 10342, 10345, 10346, 10351/1, 10354, 10366, 10392, 10407, 10473, 10512/11, 10512/12, 10580/4, 10594/1, 10599, 10523/2, 10625, 10637/5, 10639, 10640, 10641, 10653/2, 10656, 10668/3, 10673/2, 10685/2, 10709/3, 10709/6, 10711/2, 10712/5, 10714/5, 10748/5, 10750, 10751",10340,301957,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301957_10340,NA,KC_IZ.csv,2417656,301956.99999999994,10340,208.30302088505286,1401.1053310206396
Buzet,Buje,Kras,31d,Oprtalj,10342,14.95,8,1,livade,"725/17, 725/19, 1061/7, 1061/8, 1078/1, 1080/6, 1096/1, 1101/5, 1106/12, 1143/1, 1143/2, 1152/3, 1184/2, 1190/1, 1190/2, 1191, 1192, 1193/1, 1193/3, 1199/6, 1206/2, 1207, 1209, 1231, 1233, 1234, 1238/4, 1244, 1259, 1261, 1271, 1305/1, 1305/2, 1306/4, 1308/1, 1309/4, 1317, 1354/5, 1373/1, 1374, 1375, 1375/2, 1375/4, 1380/4, 1381/2, 1381/4, 1382/1, 9163/2, 9883/2, 9883/3, 9883/5, 9907/8, 9907/12, 9948, 9949/3, 9958, 9967/2, 9967/4, 9968, 9969, 9970/2, 10034, 10042/1, 10053/3, 10054/2, 10055/1, 10059/3, 10076, 10150/1, 10150/3, 10153, 10154, 10167/2, 10220/2, 10227, 10251, 10254, 10255, 10258, 10261, 10262, 10265/6, 10273/1, 10276, 10279, 10291/2, 10299, 10300/3, 10303/1, 10303/2, 10304/8, 10306/1, 10327, 10332, 10334, 10336/1, 10337/1, 10337/2, 10337/3, 10338, 10340, 10342, 10345, 10346, 10351/1, 10354, 10366, 10392, 10407, 10473, 10512/11, 10512/12, 10580/4, 10594/1, 10599, 10523/2, 10625, 10637/5, 10639, 10640, 10641, 10653/2, 10656, 10668/3, 10673/2, 10685/2, 10709/3, 10709/6, 10711/2, 10712/5, 10714/5, 10748/5, 10750, 10751",10342,301957,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301957_10342,NA,KC_IZ.csv,2411883,301956.99999999994,10342,269.1841996498185,2312.9934670378893
Buzet,Buje,Kras,31d,Oprtalj,10345,14.95,8,1,livade,"725/17, 725/19, 1061/7, 1061/8, 1078/1, 1080/6, 1096/1, 1101/5, 1106/12, 1143/1, 1143/2, 1152/3, 1184/2, 1190/1, 1190/2, 1191, 1192, 1193/1, 1193/3, 1199/6, 1206/2, 1207, 1209, 1231, 1233, 1234, 1238/4, 1244, 1259, 1261, 1271, 1305/1, 1305/2, 1306/4, 1308/1, 1309/4, 1317, 1354/5, 1373/1, 1374, 1375, 1375/2, 1375/4, 1380/4, 1381/2, 1381/4, 1382/1, 9163/2, 9883/2, 9883/3, 9883/5, 9907/8, 9907/12, 9948, 9949/3, 9958, 9967/2, 9967/4, 9968, 9969, 9970/2, 10034, 10042/1, 10053/3, 10054/2, 10055/1, 10059/3, 10076, 10150/1, 10150/3, 10153, 10154, 10167/2, 10220/2, 10227, 10251, 10254, 10255, 10258, 10261, 10262, 10265/6, 10273/1, 10276, 10279, 10291/2, 10299, 10300/3, 10303/1, 10303/2, 10304/8, 10306/1, 10327, 10332, 10334, 10336/1, 10337/1, 10337/2, 10337/3, 10338, 10340, 10342, 10345, 10346, 10351/1, 10354, 10366, 10392, 10407, 10473, 10512/11, 10512/12, 10580/4, 10594/1, 10599, 10523/2, 10625, 10637/5, 10639, 10640, 10641, 10653/2, 10656, 10668/3, 10673/2, 10685/2, 10709/3, 10709/6, 10711/2, 10712/5, 10714/5, 10748/5, 10750, 10751",10345,301957,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301957_10345,NA,KC_IZ.csv,2409680,301956.99999999994,10345,59.172816115551555,133.98445559356043
Buzet,Buje,Kras,31d,Oprtalj,10346,14.95,8,1,livade,"725/17, 725/19, 1061/7, 1061/8, 1078/1, 1080/6, 1096/1, 1101/5, 1106/12, 1143/1, 1143/2, 1152/3, 1184/2, 1190/1, 1190/2, 1191, 1192, 1193/1, 1193/3, 1199/6, 1206/2, 1207, 1209, 1231, 1233, 1234, 1238/4, 1244, 1259, 1261, 1271, 1305/1, 1305/2, 1306/4, 1308/1, 1309/4, 1317, 1354/5, 1373/1, 1374, 1375, 1375/2, 1375/4, 1380/4, 1381/2, 1381/4, 1382/1, 9163/2, 9883/2, 9883/3, 9883/5, 9907/8, 9907/12, 9948, 9949/3, 9958, 9967/2, 9967/4, 9968, 9969, 9970/2, 10034, 10042/1, 10053/3, 10054/2, 10055/1, 10059/3, 10076, 10150/1, 10150/3, 10153, 10154, 10167/2, 10220/2, 10227, 10251, 10254, 10255, 10258, 10261, 10262, 10265/6, 10273/1, 10276, 10279, 10291/2, 10299, 10300/3, 10303/1, 10303/2, 10304/8, 10306/1, 10327, 10332, 10334, 10336/1, 10337/1, 10337/2, 10337/3, 10338, 10340, 10342, 10345, 10346, 10351/1, 10354, 10366, 10392, 10407, 10473, 10512/11, 10512/12, 10580/4, 10594/1, 10599, 10523/2, 10625, 10637/5, 10639, 10640, 10641, 10653/2, 10656, 10668/3, 10673/2, 10685/2, 10709/3, 10709/6, 10711/2, 10712/5, 10714/5, 10748/5, 10750, 10751",10346,301957,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301957_10346,NA,KC_IZ.csv,2410787,301956.99999999994,10346,123.35838022660337,561.2110427408478
Buzet,Buje,Kras,31d,Oprtalj,10351/1,14.95,8,1,livade,"725/17, 725/19, 1061/7, 1061/8, 1078/1, 1080/6, 1096/1, 1101/5, 1106/12, 1143/1, 1143/2, 1152/3, 1184/2, 1190/1, 1190/2, 1191, 1192, 1193/1, 1193/3, 1199/6, 1206/2, 1207, 1209, 1231, 1233, 1234, 1238/4, 1244, 1259, 1261, 1271, 1305/1, 1305/2, 1306/4, 1308/1, 1309/4, 1317, 1354/5, 1373/1, 1374, 1375, 1375/2, 1375/4, 1380/4, 1381/2, 1381/4, 1382/1, 9163/2, 9883/2, 9883/3, 9883/5, 9907/8, 9907/12, 9948, 9949/3, 9958, 9967/2, 9967/4, 9968, 9969, 9970/2, 10034, 10042/1, 10053/3, 10054/2, 10055/1, 10059/3, 10076, 10150/1, 10150/3, 10153, 10154, 10167/2, 10220/2, 10227, 10251, 10254, 10255, 10258, 10261, 10262, 10265/6, 10273/1, 10276, 10279, 10291/2, 10299, 10300/3, 10303/1, 10303/2, 10304/8, 10306/1, 10327, 10332, 10334, 10336/1, 10337/1, 10337/2, 10337/3, 10338, 10340, 10342, 10345, 10346, 10351/1, 10354, 10366, 10392, 10407, 10473, 10512/11, 10512/12, 10580/4, 10594/1, 10599, 10523/2, 10625, 10637/5, 10639, 10640, 10641, 10653/2, 10656, 10668/3, 10673/2, 10685/2, 10709/3, 10709/6, 10711/2, 10712/5, 10714/5, 10748/5, 10750, 10751",10351/1,301957,Buje,Istarska županija,Pazin,Šumarija Buje,Buzet,301957_10351/1,NA,KC_IZ.csv,2405206,301956.99999999994,10351/1,279.7348176873324,2538.3383399562995
